"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
3,"No","Known","Other",1104,87,60,0.74,147,0,13.3,389,3.3,13,1,1,402,42,44,0
6,"No","Known","Town",245,41.93,30,1.24,32,0.1,2.7,32.3,5.3,11,1,1,65,24,44,1
1,"No","Known","Other",1226,89.74,85,9.4,0,0,38.7,82.3,1,11,1,1,13,60,66,1
3,"No","Unknown","Other",1001,36.18,45,0,2,0,31.3,6.3,23.3,17,1,1,509,42,44,1
7,"No","Known","Town",922,35.24,45,0.25,0,0,1,8.3,8.7,13,1,1,402,58,58,0
9,"No","Known","Other",434,90.12,85,0.74,0,0,3,2.3,0,17,4,4,509,52,56,0
2,"Yes","Unknown","Other",1199,61.72,60,0.5,0,0.1,10,61,6,13,1,1,38,22,44,0
4,"No","Known","Other",449,15.47,10,0,0,5.3,2.7,27.7,0,11,3,3,340,52,40,0
0,"No","Unknown","Other",1041,104.5,65,0.25,113,0,0,0,0,11,1,1,199,42,44,1
5,"No","Known","Suburban",154,30,40,0,0,0,0.7,7.7,0,13,1,1,402,50,22,0
0,"No","Unknown","Suburban",1442,109.47,98,6.43,26,5.4,37.3,64,0.7,13,1,1,402,42,44,1
1,"No","Known","Suburban",1632,108.61,46,0,225,0,24.3,59.7,6.3,11,1,1,340,28,30,0
7,"No","Known","Suburban",116,30.1,30,0,0,0,5.7,4.3,0,13,2,1,402,28,28,1
4,"Yes","Known","Other",59,10.29,10,0,0,0,4,11.3,0,11,2,2,340,44,20,1
6,"No","Known","Rural",22,30,40,0,0,0,0,0,0,13,1,1,402,58,56,0
3,"No","Unknown","Other",1781,184.91,62,0,316,0,5.7,21.3,0,15,1,1,112,22,44,1
6,"No","Known","Other",176,24.5,29,0,0,0,3.7,34.3,1.3,11,2,1,286,42,34,1
5,"No","Known","Other",138,31.9,30,0,0,0.9,0,0,0,17,2,2,172,48,30,0
0,"No","Unknown","Other",1147,84.73,60,0.25,111,1,6,25,3.7,13,3,2,326,42,44,1
5,"No","Known","Town",233,31.65,40,1.49,0,0,4,18.3,0.3,15,3,1,252,24,26,0
0,"No","Unknown","Other",1648,207.54,160,0.5,124,5.7,13.7,21.3,0,11,2,2,340,42,44,1
0,"No","Unknown","Suburban",1809,105.26,64,1.24,188,0,5.3,108.3,20.7,11,1,1,340,24,44,0
0,"No","Unknown","Other",797,51.04,60,0,4,0,5.7,90.3,1.7,13,1,1,402,42,44,0
0,"No","Unknown","Other",789,87.12,60,0.5,100,1,4.7,21.7,0.7,15,1,1,307,42,44,0
6,"Yes","Known","Other",189,31.55,32,0,4,2.2,5.3,8.3,1.3,13,1,1,10,48,48,0
0,"No","Unknown","Other",527,18.5,10,2.72,19,0,2.7,11,0,15,2,2,448,42,44,0
0,"No","Unknown","Suburban",318,51.16,20,0.99,112,1.9,1.3,13.3,0,11,2,2,340,42,44,1
6,"No","Unknown","Other",1050,57.03,60,3.71,0,0,7,51.3,30.7,17,1,1,112,30,44,0
0,"No","Unknown","Other",906,91.33,40,0,146,0.6,9,38.7,2.7,11,1,1,340,42,44,0
8,"No","Known","Suburban",721,89.85,75,1.24,42,0,15,45,0.3,13,1,1,402,58,50,0
4,"No","Known","Suburban",148,15.38,10,1.73,14,0,2,12.7,0,11,5,3,309,52,48,0
0,"No","Unknown","Other",21,9.14,9,0,0,0,0,2,0,13,2,2,402,42,44,1
0,"No","Unknown","Other",1184,124.28,59,0.25,230,1.3,25.7,171.7,11.3,11,1,1,340,42,44,0
0,"No","Unknown","Suburban",497,66.08,70,0,0,0.6,9.7,73,0.7,13,1,1,248,42,44,0
6,"No","Known","Suburban",135,54.23,60,0.99,0,0,2.3,12.7,0,13,1,1,402,26,24,0
7,"No","Known","Town",776,67.85,30,0.25,99,1,8,50.3,0.3,11,2,1,72,40,40,1
0,"No","Unknown","Other",366,56.47,60,2.97,0,0,9.3,77.7,1.7,13,1,1,357,42,44,1
0,"No","Unknown","Other",611,136.07,57,1.24,270,3.1,4.3,64.7,3,13,2,2,123,32,44,0
3,"Yes","Known","Suburban",262,12.46,10,0.25,2,0,2,13.3,1.7,11,3,2,340,30,30,0
9,"Yes","Known","Suburban",465,60.38,60,0,1,0.1,14.7,51,3,15,1,1,184,46,44,0
4,"No","Known","Suburban",264,30.85,40,0,1,0.2,1,16.7,0.3,11,1,1,340,24,44,0
5,"No","Unknown","Town",288,31.56,40,0,92,0.7,6.7,26,0.3,15,1,1,133,42,44,1
0,"No","Unknown","Other",6,10.16,10,0,0,0.2,1.3,0.7,0,17,2,2,509,42,44,0
0,"No","Unknown","Other",613,109.3,14,1.24,102,0,21,49.3,4.3,11,3,1,128,42,44,0
0,"No","Unknown","Other",774,76.91,48,0.25,102,0,18.7,87.3,7,13,1,1,69,42,44,1
0,"No","Unknown","Other",670,66.92,67,6.68,0,0.3,5.7,13.3,3.7,17,1,1,150,42,44,0
4,"No","Known","Suburban",1272,34.49,60,0,0,0,3,69,7,17,1,1,56,26,44,0
1,"No","Unknown","Other",52,20,20,0,0,0,1.3,7.3,0,17,3,3,509,42,64,1
0,"No","Unknown","Other",650,49.99,60,0,0,0,18,65,3,11,1,1,316,42,44,1
1,"No","Unknown","Other",457,66.77,58,0,54,0,8,24.7,5,13,5,5,402,42,44,0
0,"No","Unknown","Suburban",575,53.67,60,0,0,3.2,11.7,36,0.3,11,1,1,340,42,44,1
0,"No","Unknown","Other",353,27.95,13,0.5,39,0,4.3,9.3,0,13,2,2,402,42,44,0
0,"No","Unknown","Other",872,105.73,60,0.74,140,0,8,25.3,0,11,1,1,340,42,44,0
9,"No","Known","Suburban",193,32,30,0,2,0,1.3,9,0,15,2,1,447,52,52,1
5,"Yes","Known","Other",737,54.36,60,1.49,3,1.6,11.7,27,0.7,15,1,1,447,56,54,0
7,"Yes","Known","Rural",134,30.27,30,0,0,0,0.3,5.3,0,11,1,1,339,32,34,0
4,"No","Known","Suburban",321,66.95,30,5.69,88,0.3,9.3,19,0,13,1,1,401,34,44,0
0,"No","Unknown","Rural",26,69.99,80,0,0,0,0.3,2.3,0,15,2,2,447,42,44,1
3,"Yes","Known","Suburban",639,102.88,45,1.98,176,1.3,7,52,0,13,1,1,401,30,30,0
4,"No","Known","Town",465,51.58,45,0,12,12.8,2,5,2,15,2,2,447,34,28,0
4,"No","Known","Other",676,66.71,85,2.97,0,0,10.7,16.7,0.3,15,1,1,447,36,44,1
7,"No","Known","Suburban",641,56.19,45,3.22,20,6.8,6.7,26,6,17,3,3,194,38,44,1
6,"Yes","Known","Suburban",46,10,10,0,0,0,1.3,4.7,0,17,3,3,508,48,44,1
0,"No","Unknown","Other",588,57.48,44,0.99,58,0,5,52.7,3.3,15,1,1,447,42,44,0
5,"Yes","Known","Town",281,47.81,45,0,1,0,26.7,42.7,0.7,11,3,2,35,36,44,0
7,"No","Known","Suburban",584,47.88,46,0.5,4,0,15.3,71.3,1.3,11,1,1,82,26,56,0
0,"No","Unknown","Other",1567,99.58,60,0,125,0,25,7,2.7,13,2,1,104,42,44,0
0,"No","Unknown","Other",2987,76.99,10,6.93,223,0,221.7,259.7,0.3,11,2,2,101,42,44,0
6,"No","Known","Other",516,25.75,10,0,52,0,13,27.3,0.3,13,2,2,218,50,64,0
0,"No","Unknown","Other",1626,40.99,50,0,2,0,9.7,12.7,0,15,2,1,79,42,44,1
5,"Yes","Known","Other",1126,121.37,48,1.49,153,1.1,34,79.3,25.3,17,1,1,88,64,64,0
0,"No","Unknown","Other",944,125.53,70,1.24,204,0,5.3,35.7,0.3,15,2,2,147,42,44,0
6,"Yes","Known","Suburban",575,16.91,10,0,20,0,0,25.3,0.3,11,2,2,339,64,60,0
9,"Yes","Known","Suburban",1946,226.79,105,6.93,509,0.2,34.3,61.7,0,13,2,2,401,32,30,0
9,"Yes","Known","Suburban",118,35.98,40,0,0,0,2,1.7,0,15,1,1,447,46,44,0
1,"No","Unknown","Other",756,66.14,46,0.5,64,0,8,18.7,0.3,11,1,1,276,22,44,0
3,"No","Known","Suburban",33,26.25,20,0,16,0,0,2,0,13,5,3,53,20,44,1
4,"Yes","Known","Town",584,32.87,30,0,0,0.6,2.3,35.3,0,11,1,1,339,52,52,0
7,"Yes","Known","Other",1242,57.67,40,1.73,74,0,2.3,57,3,15,1,1,447,48,44,0
6,"Yes","Known","Other",603,55.12,60,0.99,0,0,3.3,32,2,11,1,1,339,40,44,0
4,"No","Known","Other",44,61.02,60,0.5,0,0,0.3,2,0,11,3,3,339,44,38,0
1,"No","Unknown","Other",1289,66.16,70,1.24,29,0,12.3,54.7,4.7,15,1,1,233,24,44,1
0,"No","Unknown","Other",453,55.47,60,2.23,0,0,10.3,61.3,0.3,15,1,1,447,42,44,0
5,"No","Known","Other",337,66.38,70,0,6,0,4.7,12.3,1,11,2,2,339,48,44,0
6,"No","Known","Suburban",68,30.26,30,0,0,0,0.3,0,0,11,1,1,339,68,62,0
0,"No","Unknown","Other",229,43.96,45,0,22,0.4,13,24.3,0,15,1,1,447,42,44,1
0,"No","Unknown","Town",277,33.82,30,0,12,0.3,1.7,1.3,0,13,1,1,401,42,44,1
6,"Yes","Known","Other",731,63.25,50,0.25,0,0,2.3,49.7,0.7,13,1,1,106,48,40,0
9,"Yes","Known","Other",121,35.95,40,0.25,0,5.7,1.3,8.3,0,17,1,1,508,42,42,0
1,"No","Known","Other",1350,90.29,85,0,38,0,9.7,80.7,0,17,1,1,508,34,68,1
3,"No","Unknown","Other",90,34.99,45,0,0,0,0,7.3,0,13,1,1,401,30,44,0
7,"No","Known","Suburban",1728,49.99,60,0,0,0,2.3,42.7,0,13,1,1,401,68,62,0
0,"No","Unknown","Suburban",816,52.89,60,0,7,0,3.7,28,0.7,17,1,1,141,42,44,0
7,"Yes","Known","Rural",692,116,88,0.25,105,3.6,5.7,70,1.7,13,2,2,45,40,44,1
7,"No","Known","Suburban",656,49.99,60,0,0,0,9.7,73.7,1.7,13,1,1,296,40,44,0
0,"No","Unknown","Suburban",1483,145.93,80,0.74,194,0,23.7,44.3,5.3,11,1,1,338,42,44,0
7,"No","Known","Suburban",25,10,10,0,0,0,0,1,2.7,15,1,1,204,32,32,0
0,"No","Unknown","Other",1136,36.09,36,0,0,0.1,0,0,0,17,1,1,171,42,44,0
0,"No","Unknown","Town",1197,170.45,46,0.25,317,4.6,16.7,33.7,1.7,13,1,1,401,42,44,1
9,"Yes","Known","Suburban",732,72.13,40,1.24,63,5.7,5.3,64,0,17,1,1,242,48,48,0
0,"No","Unknown","Other",308,64.05,30,6.43,81,0,1.7,9.3,0.7,13,3,1,401,42,44,0
1,"No","Known","Other",849,58.98,10,2.48,155,0,4,24.7,0,15,2,2,447,26,26,0
0,"No","Unknown","Suburban",503,40.76,42,0,3,0.6,5.7,64.3,6,15,2,2,160,42,44,1
6,"Yes","Known","Other",653,67.72,50,0,47,0,3,10.7,0,11,1,1,339,54,48,1
7,"No","Known","Suburban",1418,51.33,45,0,46,0.1,38.3,79.7,0,11,2,2,339,26,44,0
0,"No","Unknown","Suburban",432,34.99,45,0,0,0,1,14.7,0,13,3,1,401,42,44,0
3,"No","Known","Other",2294,183.49,183,5.2,0,0,35.3,169.3,3.7,17,1,1,228,32,80,1
0,"No","Unknown","Other",648,35.65,30,0,10,0,5,33.3,0,13,1,1,401,42,44,0
0,"No","Unknown","Suburban",245,51.74,60,0,0,1.7,8,19.7,0,13,2,2,401,42,44,1
6,"Yes","Unknown","Suburban",224,42.83,30,0,22,0,3,12,0,13,1,1,394,28,44,1
7,"No","Known","Town",1136,46.64,10,2.23,120,0,9.7,32.7,2,13,2,2,401,30,30,1
6,"Yes","Known","Suburban",77,10.35,10,0.25,0,0.1,1,3.3,0,13,2,2,345,56,30,0
5,"Yes","Known","Suburban",487,64.32,40,0.25,90,1.2,4,44,3,13,1,1,401,48,52,0
5,"No","Known","Town",133,12.29,10,0.74,7,0,0,6,0,17,2,2,508,40,44,0
0,"No","Unknown","Suburban",284,30.73,30,0.25,0,0,7.3,11,0,15,1,1,447,42,44,0
6,"Yes","Known","Rural",1422,78.13,110,0,14,0.3,46.7,114.3,1.7,13,5,3,311,44,44,0
7,"Yes","Known","Suburban",1148,71.28,69,0,48,0,17,43.3,2.3,15,1,1,446,40,38,0
7,"No","Known","Suburban",536,61.51,70,0.5,0,0,1.3,21.3,0,11,1,1,338,30,44,0
9,"Yes","Known","Other",663,110.45,100,4.21,0,0,2.3,30.3,0.7,17,1,1,294,32,32,1
0,"No","Unknown","Other",138,34.02,40,0.5,0,0,3.3,9,0,11,1,1,338,42,44,0
6,"Yes","Known","Suburban",302,88.05,95,0,12,0,4.7,12.7,0,15,2,2,446,30,28,1
6,"No","Known","Town",169,30.37,30,0,0,0,0.7,10.7,0,11,1,1,338,34,32,0
0,"No","Unknown","Other",1463,175.22,73,0,116,0,59.7,150,2,13,1,1,122,42,44,0
7,"Yes","Known","Other",136,31.82,30,1.24,0,0.6,0,13,0,15,4,2,347,36,30,0
6,"No","Known","Suburban",387,36.74,45,0.25,4,0,5.7,46.3,6,13,1,1,400,22,44,0
3,"Yes","Known","Other",56,10.34,10,0.25,0,0,1,5.7,0,11,2,2,338,56,58,0
3,"No","Unknown","Other",120,22.49,22,0,0,0,6,6.3,0,15,1,1,180,46,36,0
6,"Yes","Known","Other",728,56.56,57,0,20,0,2,26.3,1,15,1,1,446,32,44,0
0,"No","Unknown","Other",23,29.99,30,0,0,0,0.3,6.7,0,17,1,1,507,42,44,1
2,"No","Known","Other",218,49.99,60,0,0,0,0,24.7,1.7,15,1,1,446,46,66,0
1,"No","Unknown","Other",897,98.73,45,0.5,124,0,33.3,44.7,1,13,2,2,103,34,44,0
6,"No","Known","Suburban",1291,152.2,60,2.97,319,2.8,6,47.3,0,11,1,1,304,32,44,0
7,"Yes","Known","Suburban",315,18.59,30,1.24,17,0.1,1,20.3,3.7,11,1,1,19,32,30,1
9,"Yes","Known","Town",944,73.47,40,2.72,85,0,14,57.3,0.7,17,2,1,214,60,26,1
4,"No","Known","Town",1663,110.42,85,10.64,69,1,14.3,55.7,0.7,17,1,1,507,42,22,0
3,"No","Known","Suburban",564,55.79,60,2.48,0,0,2,32.7,0.7,17,1,1,507,32,34,0
3,"No","Known","Other",443,50.28,60,0,0,0.3,0.7,26.3,0.7,15,1,1,34,46,44,0
6,"Yes","Known","Town",260,32.14,30,0,5,0,0.7,48.3,6,13,1,1,400,42,42,0
0,"No","Unknown","Town",326,86.14,70,0.25,88,0,0,0,0,13,2,2,400,42,44,1
3,"Yes","Known","Suburban",320,36.51,45,0,0,0.1,3.7,25.3,1.7,13,1,1,396,34,44,0
9,"Yes","Known","Other",30,10,10,0,0,0,1.7,0.7,0,17,2,2,8,46,38,1
4,"No","Known","Other",392,57.03,35,0,23,0,6.7,22.7,0.3,13,1,1,159,42,44,0
8,"Yes","Known","Other",66,31.31,40,0.74,0,0.6,1.3,7.7,0,13,2,2,400,54,50,1
6,"No","Known","Other",230,50.05,50,1.24,0,0,2.3,22,0.7,11,1,1,146,50,52,0
6,"Yes","Known","Other",415,56.4,60,0,1,5.3,6,35,0,15,1,1,71,50,34,0
4,"No","Known","Other",786,54.47,60,0,1,0.2,23.7,33.3,0.3,11,1,1,338,32,44,0
6,"No","Known","Other",559,56.6,60,1.73,16,0,16.3,45.3,0,13,1,1,400,38,44,0
6,"No","Known","Town",131,34.42,30,0.5,5,2.9,1,14,4.3,11,1,1,338,56,64,0
6,"No","Known","Other",588,30.6,30,0,0,0,1.7,1,0,13,1,1,400,62,54,0
4,"No","Unknown","Other",436,44.5,40,0.5,15,0,9.3,31.7,1,15,1,1,87,48,44,0
6,"No","Known","Town",14,22.27,29,0,1,0,0.3,1,0,15,1,1,446,54,44,1
5,"No","Unknown","Other",639,94.92,30,6.68,143,1,11.7,31.3,0.3,15,2,2,208,22,44,0
9,"Yes","Known","Town",1526,57.41,60,0,44,0,14,87,9.3,15,1,1,119,50,50,1
0,"No","Unknown","Other",1064,151.46,90,6.68,259,0,6,72.7,1.7,15,2,2,446,42,44,1
0,"No","Unknown","Other",88,10,10,0,0,0,1,4.7,0,15,4,2,446,42,44,1
6,"No","Known","Other",1150,75.72,48,0.25,18,0,12.7,127,15.3,11,2,2,206,42,44,0
8,"No","Unknown","Other",286,49.47,60,1.98,0,0,4.3,26.7,0,17,1,1,507,40,44,0
0,"No","Unknown","Other",786,75.14,39,0.25,118,0,33.7,104,0,13,1,1,185,42,44,0
0,"No","Unknown","Town",1282,177.68,60,3.71,387,0,9.7,97.3,8.3,11,1,1,338,38,36,1
3,"No","Known","Suburban",200,30.27,30,0,0,0,0,18.7,0,11,1,1,338,84,78,0
6,"No","Known","Suburban",896,36.9,49,0,0,0,10.3,29.7,10.3,13,1,1,400,80,76,0
6,"Yes","Known","Town",60,28.5,30,0,0,0,0.7,4.7,0,15,1,1,446,36,36,0
0,"No","Unknown","Suburban",395,47.12,32,0.5,0,0.3,1.7,22.3,1.3,15,2,1,87,42,44,0
0,"No","Unknown","Town",708,49.99,60,0,0,0,2.7,30.3,0.3,17,1,1,507,42,44,0
4,"Yes","Unknown","Rural",996,81.57,40,0,104,0,4,85,3.3,17,2,2,141,62,64,0
1,"No","Known","Suburban",155,34.37,40,2.72,0,0,1,8.3,0.7,17,1,1,507,24,44,0
0,"No","Unknown","Rural",773,55.62,60,0,19,0,4.3,18.7,0,17,1,1,270,42,44,1
3,"No","Unknown","Other",112,47.41,55,0,0,0,1.7,7.3,0.3,13,1,1,50,30,44,0
7,"No","Known","Suburban",116,39.83,30,1.24,0,2.1,0.7,3.3,0,11,1,1,338,36,30,0
7,"No","Unknown","Rural",1413,80.37,85,4.21,3,0,10.3,43.7,2.7,13,1,1,400,22,44,0
0,"No","Unknown","Other",214,36.19,30,3.46,0,0.8,5,34,0.7,11,1,1,338,42,44,1
0,"No","Unknown","Other",594,72.53,60,0.25,0,1.4,7,28,0,11,2,2,338,42,44,1
6,"No","Known","Suburban",646,68.38,40,0.25,73,0,17,35.7,2.7,15,1,1,446,42,44,0
6,"Yes","Known","Other",121,49.99,60,0,0,0,4,26.7,0,17,3,2,507,50,54,1
0,"No","Unknown","Suburban",17,53.24,60,0,0,0,1,0.3,0,13,1,1,400,42,44,0
9,"No","Known","Suburban",134,95.48,105,0.5,0,0,3.3,7.7,0,17,2,2,507,46,44,1
6,"Yes","Known","Town",468,58.56,50,0.25,15,0,7.7,11,4.3,11,1,1,160,40,42,0
5,"No","Known","Town",782,65.62,50,1.24,0,0,10.7,48,2,11,4,3,270,34,44,1
0,"No","Unknown","Rural",1076,91.88,60,0.25,149,0,11,45.3,0,13,2,1,136,42,44,0
0,"No","Unknown","Other",1906,129.73,55,1.98,188,0,9.7,33,4.7,11,2,1,338,42,44,1
8,"No","Known","Other",223,10,10,0,0,0,0,5,0,13,4,2,397,40,44,0
0,"Yes","Unknown","Town",86,58.13,60,0.5,0,5.9,2.7,4.3,1,11,1,1,338,42,44,0
4,"Yes","Known","Other",384,42.38,40,2.48,0,0,6.7,62,0,17,1,1,507,48,44,1
6,"Yes","Known","Other",311,10.09,10,0,0,0,1.3,19,0,11,2,2,247,62,56,1
9,"Yes","Known","Suburban",255,54.94,60,0.25,0,1.3,0.3,9,0.3,11,2,2,338,36,40,1
4,"Yes","Known","Other",558,76.24,45,1.24,98,0,8.7,46,0,17,1,1,507,20,48,0
6,"No","Known","Other",751,35.1,10,4.95,58,3.2,9.3,27.3,0.3,13,2,2,400,36,36,1
6,"No","Known","Town",53,34.3,30,0.74,0,0,10.7,2.7,0,11,1,1,338,46,46,1
7,"No","Known","Other",1408,63.06,70,0,10,0,11.3,37.7,0,17,1,1,507,62,72,0
6,"No","Known","Town",306,29.17,40,0.25,0,0,4.7,60.3,3.3,11,1,1,338,42,44,1
7,"No","Known","Other",889,33.19,10,0,93,0,19.7,52.7,0,17,2,2,86,48,42,0
0,"No","Unknown","Other",596,45.94,60,0,0,0,0,0,0,15,1,1,101,42,44,0
4,"Yes","Known","Other",751,143.33,30,11.63,227,15.5,18.7,44.3,4.7,13,1,1,400,36,30,0
0,"No","Unknown","Rural",535,53.76,44,0.25,40,3.9,9.3,12,5.7,11,1,1,338,42,44,1
5,"Yes","Known","Other",325,37.1,40,0,11,0,3,12.7,0.7,13,1,1,400,46,28,0
9,"Yes","Known","Other",471,49.99,60,0,0,0,10,41.7,0,17,1,1,507,72,60,1
9,"Yes","Known","Suburban",192,55.84,70,2.72,5,1.7,5,11.3,0,13,4,4,400,48,48,0
0,"No","Unknown","Suburban",141,39.08,48,0,0,4,1.3,8.7,1,13,1,1,399,42,44,0
9,"No","Known","Other",121,23.43,20,0,0,3.2,0.7,2,0,11,3,3,337,46,46,1
9,"Yes","Known","Town",298,17.14,10,0,0,7,5,8,0,11,6,4,337,58,56,1
0,"No","Unknown","Other",355,37.58,30,0.25,18,1.6,4.3,38,1,13,1,1,399,42,44,0
0,"No","Unknown","Suburban",1858,223.46,63,5.2,492,0,7.7,54.7,7.7,15,1,1,77,42,44,0
4,"No","Unknown","Other",845,64.44,63,0.74,8,5.8,7.7,42,7.7,11,1,1,337,42,44,0
5,"No","Known","Town",1493,106.8,70,14.36,88,2.1,65.7,0,0,15,3,3,355,52,44,1
0,"No","Unknown","Suburban",580,83.69,45,0,132,0,1.7,34,0.3,15,1,1,308,42,44,1
6,"No","Unknown","Other",606,51.68,60,1.24,0,0,1.7,21.7,0.7,11,3,2,337,50,54,0
9,"No","Known","Suburban",221,37.42,46,0,0,1.1,2.3,22,2.7,13,1,1,399,38,36,0
7,"Yes","Known","Town",1032,53.91,45,0.25,52,0.3,4,81.3,4.7,17,5,2,506,42,44,0
1,"Yes","Known","Other",612,50.44,60,0,0,0,1.7,30.3,3.3,11,1,1,337,50,26,0
0,"No","Unknown","Other",307,46.56,56,0,0,0,4,61.3,0,11,1,1,337,42,44,0
9,"Yes","Known","Town",91,53.46,60,0.25,0,0,0.7,4.7,0,11,2,2,321,46,46,1
4,"No","Known","Suburban",76,30.07,32,0,0,0.3,2.7,8.7,0,17,1,1,506,48,44,0
1,"Yes","Known","Other",64,33.52,30,0,0,0,0.7,5.7,0,11,2,2,337,66,62,1
9,"No","Known","Town",1134,52.58,60,0.5,12,1,7.7,49.7,3.7,13,1,1,233,62,60,1
7,"Yes","Known","Suburban",171,13.53,10,0,12,0,1.7,3,0,17,2,2,506,48,44,1
8,"Yes","Known","Town",89,32.07,30,0.5,4,0,0,5.3,0,13,1,1,399,42,40,0
6,"No","Known","Other",548,37.74,45,0,0,2.4,1.3,27,2,11,2,2,337,74,20,0
6,"No","Known","Suburban",122,35.3,45,0,0,0,0.7,5.7,0,11,1,1,337,52,50,0
0,"No","Unknown","Other",281,15.55,10,0,18,0,0.3,2.7,0,17,2,2,506,42,44,1
1,"No","Known","Other",142,35.97,32,0,2,4.5,4,0,1,17,1,1,130,26,44,0
0,"No","Unknown","Other",842,50.24,60,0.25,0,0,2,29.7,1.7,13,5,1,364,42,44,0
1,"No","Unknown","Other",756,69.81,60,0,9,0,4.7,35,0,17,3,3,506,42,44,1
0,"No","Unknown","Suburban",1396,45.09,45,0,28,0,19.7,35.7,0.7,13,2,1,399,42,44,1
9,"Yes","Known","Suburban",128,56.57,30,0.74,23,0,6,2.7,0,11,1,1,40,54,50,0
0,"No","Unknown","Other",241,31.61,30,0,3,0.4,11,41,0,15,1,1,445,42,44,0
0,"No","Unknown","Town",392,65.28,50,0.25,46,18.2,3.7,15.3,0.3,11,1,1,337,42,44,1
5,"Yes","Known","Other",236,30.26,30,0,0,0,0.7,12.3,0,11,2,1,337,46,18,0
3,"No","Unknown","Other",1640,129.3,55,1.98,241,0,27,126.7,8.3,13,2,2,399,52,44,0
9,"Yes","Known","Other",989,71.95,60,1.49,68,0,19,26.7,0,17,2,2,506,50,30,0
9,"No","Known","Other",306,52.04,30,0,63,0,3,29.3,0,15,1,1,445,42,44,0
5,"No","Unknown","Other",1187,71.94,67,0.25,46,0,45.7,13.7,14.7,11,1,1,337,42,44,1
6,"No","Known","Other",95,36.51,40,0,0,0,0,3.7,0,11,2,2,337,40,44,0
5,"No","Known","Town",261,35.19,30,0,13,0,3,14.7,3,15,1,1,445,24,44,1
0,"No","Unknown","Suburban",1097,103.22,112,1.24,0,0,0,0,0,13,1,1,399,28,44,1
3,"No","Known","Suburban",706,84.2,48,1.24,88,3.5,6.7,55.7,3.7,15,1,1,309,60,30,0
6,"Yes","Known","Other",429,57.95,50,0.25,42,0,1,11.7,4.3,13,1,1,399,60,50,1
4,"No","Unknown","Other",643,79.39,45,1.49,104,0,10,51,0,11,1,1,10,46,44,0
4,"No","Known","Other",184,38.85,30,0.5,20,0,4.7,14,0,11,2,2,337,44,44,1
3,"Yes","Unknown","Other",1247,177.25,30,1.98,381,0,29.3,63,0,11,2,1,95,42,38,1
8,"No","Known","Suburban",160,69.85,34,0.25,0,0,1,7.3,3.3,15,1,1,445,62,66,0
9,"Yes","Known","Suburban",304,34.99,45,0,0,0,1,7.3,1.7,15,1,1,445,30,34,1
0,"No","Unknown","Other",476,53.25,60,0.25,4,1.5,3,22.3,5,17,1,1,226,42,44,1
3,"No","Unknown","Other",23,30.27,30,0,0,0,0.3,3.7,0,11,1,1,337,42,44,1
6,"Yes","Known","Suburban",168,49.99,50,0,0,0,6.3,12.7,0,15,4,3,445,46,44,0
0,"No","Unknown","Suburban",485,50.85,47,0,0,0,2,12.3,5,11,1,1,337,42,44,1
4,"No","Unknown","Town",230,30,40,0,0,0,1,16,0,13,2,2,399,20,44,0
6,"No","Known","Other",514,75.5,30,0,129,0,10.3,16,0,13,1,1,399,46,46,0
9,"No","Known","Other",705,89.16,55,2.72,81,0.2,2,17.3,0,17,1,1,157,28,30,0
0,"No","Unknown","Other",620,62.73,47,0.74,30,1.5,10,21.3,5.3,11,1,1,336,42,44,0
0,"No","Unknown","Other",520,66.64,62,0,37,0,3.3,28.7,0,13,1,1,398,42,44,0
4,"No","Known","Other",282,14.38,10,0,0,4.3,7.7,53,0,13,2,2,19,34,44,0
8,"No","Known","Rural",556,42.34,60,0,0,0,4.3,27.3,1.3,15,1,1,444,44,44,0
0,"No","Known","Suburban",947,92.12,85,0.74,62,0,8.3,34,0,11,1,1,336,36,44,1
7,"No","Unknown","Other",746,55.73,60,0.25,16,0.4,7.7,46.7,2,17,3,2,386,42,38,0
0,"No","Unknown","Suburban",576,48.28,40,0,27,0.1,0.3,184.3,5,17,1,1,26,42,44,0
6,"No","Known","Other",7,13.25,10,0,0,0,0.3,1.7,0,13,2,2,398,42,44,1
2,"No","Known","Other",182,34.8,30,0,0,1,2,18.7,0,11,1,1,336,30,28,1
5,"Yes","Known","Suburban",357,54.31,40,0.25,54,5.1,2.7,4,0,17,1,1,505,60,44,1
5,"Yes","Known","Town",1630,115.78,85,4.21,126,0.4,9,54.3,3.3,17,1,1,105,32,32,1
9,"Yes","Known","Suburban",250,42.83,40,0.25,18,0,4,28.7,13.7,13,1,1,398,42,40,0
6,"Yes","Known","Other",634,35.62,35,0.74,14,0,14.3,107.7,2.7,11,1,1,171,46,48,1
6,"Yes","Known","Town",951,179.06,70,3.22,385,0.2,6.7,87.3,0,15,2,2,444,32,36,1
1,"No","Unknown","Other",1191,72.9,60,5.94,17,0,8,81.3,2.3,11,1,1,336,42,44,0
7,"No","Known","Other",310,33.76,40,2.72,3,0,1.3,18,2.7,15,1,1,444,26,44,0
6,"Yes","Known","Other",440,55.36,70,0.5,12,0,14.7,22.3,0,13,1,1,242,54,54,0
