"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
6,"No","Unknown","Other",715,67.2,73,0.99,6,0,5.3,36.7,0,22,2,1,424,46,44,1
6,"Yes","Known","Town",554,51.3,50,0,4,0,1.7,27,0,24,2,2,734,46,46,1
9,"No","Known","Town",650,150,160,0,0,0,7,24.7,0,28,1,1,246,60,58,1
4,"No","Known","Other",220,60.3,70,0.25,0,0.1,18.7,15.3,0.3,28,2,2,45,48,86,1
7,"Yes","Known","Town",172,54.1,52,0.74,0,0.9,6,7.3,0,24,1,1,734,30,30,1
0,"No","Unknown","Suburban",3,28.5,25,0,0,0,0,0,0,22,1,1,672,44,44,1
7,"No","Known","Town",293,51.1,50,0,0,0,0.3,12,0,26,3,1,738,34,44,1
0,"No","Unknown","Other",657,59.1,55,0,60,0.4,2.3,9.7,0.3,22,1,1,669,42,44,1
6,"No","Known","Other",651,111,110,3.96,0,0,13.3,13.3,0,22,1,1,548,56,44,1
5,"No","Known","Town",579,43.6,38,0,19,0,44,30.7,0.3,26,1,1,780,64,64,1
4,"Yes","Known","Other",1830,176,50,0.25,516,0.3,26,16.3,3.7,22,1,1,672,52,50,1
7,"No","Known","Town",721,60.9,70,0.25,106,0.1,10.7,35.3,1.7,22,2,2,308,26,44,1
0,"No","Unknown","Other",579,56.7,62,1.49,0,0,23.3,38.3,0.3,28,1,1,699,42,44,1
0,"No","Unknown","Other",479,9.5,10,0,0,0,28,16.7,3,26,2,2,779,42,44,1
8,"Yes","Known","Rural",290,53.9,50,0,0,2.6,3,16.7,0,24,1,1,733,58,58,1
8,"No","Known","Suburban",293,83,81,0.25,34,0,3.7,37,0,22,2,2,3,38,44,1
9,"Yes","Known","Suburban",456,60.2,50,1.98,28,0,19,37,0,26,1,1,779,38,34,1
9,"No","Known","Other",255,44,35,1.73,0,0,12.7,4,0,24,1,1,733,24,44,1
9,"Yes","Known","Town",243,42.7,30,0.25,26,0,6.7,26.3,2,24,1,1,444,52,66,1
6,"No","Known","Other",316,41.1,50,0.99,0,0.2,7.3,27.7,0,26,2,2,366,38,28,1
7,"No","Known","Town",402,39.6,32,1.98,6,2.8,9.7,29,3.7,28,2,2,840,66,44,1
3,"No","Unknown","Other",236,57.5,30,0.25,78,0,5,15.7,0,26,2,2,779,42,44,1
4,"No","Known","Town",107,34.3,30,0,12,0.2,0,12.3,0,28,1,1,839,74,74,1
6,"No","Known","Other",299,37.3,40,4.21,8,0,4.7,18,0,22,2,2,670,52,44,1
0,"No","Unknown","Suburban",2,15,15,0,0,0,0,0,0,26,2,2,778,42,44,1
7,"Yes","Known","Other",23,18.8,15,0,9,0.9,1,3.7,0,24,2,2,732,28,26,1
8,"No","Known","Rural",263,41.6,32,0,30,0,1,6.7,0,24,2,2,732,46,46,1
7,"Yes","Known","Suburban",342,40.7,40,0.99,22,0,23.3,41.3,1,24,1,1,732,48,48,1
7,"Yes","Known","Other",228,50.9,50,0,0,0.5,0,3,0,22,1,1,669,60,56,1
6,"No","Known","Other",952,68.9,55,0,50,0,27,78.7,0,28,2,2,369,42,44,1
5,"No","Known","Rural",312,41.2,30,0.5,31,0,4,15.3,0.3,24,1,1,426,20,44,1
0,"No","Unknown","Suburban",361,38.7,30,0,24,0,5.7,18.3,0,22,1,1,669,42,44,1
3,"No","Known","Suburban",460,39,36,2.97,0,0,8.3,19.3,0,28,1,1,581,28,32,1
6,"Yes","Known","Other",231,36.7,45,1.73,0,0,0,0,0,26,1,1,433,54,48,1
3,"No","Known","Other",38,22.5,20,2.48,0,0,0.7,2.7,0,24,1,1,730,48,38,1
6,"No","Known","Other",104,28.8,20,2.48,16,0,0.3,1.7,0,24,1,1,363,32,36,1
0,"No","Unknown","Suburban",504,54.2,50,0.25,2,0,13.3,13.7,9.7,24,1,1,391,42,44,1
9,"Yes","Known","Town",84,43.2,42,0.74,0,0,5,11.3,0,26,2,2,414,48,38,1
3,"No","Unknown","Other",838,118,42,1.49,296,0,11.7,15.3,0,28,2,2,836,42,44,1
7,"No","Known","Town",735,87.5,100,0,0,0,7.7,93.7,3.3,26,2,2,775,50,48,1
4,"No","Known","Other",755,111,52,0,222,0,3.7,42.7,2,24,2,2,729,60,60,1
9,"No","Known","Suburban",649,85.6,50,5.69,100,0,8.7,26,0.3,26,1,1,683,42,44,1
6,"No","Known","Other",140,37.6,30,0,8,0.6,0,9,0.7,26,1,1,775,42,44,1
5,"No","Known","Suburban",127,35,45,0,0,0,1.3,16.3,0,28,1,1,836,64,44,1
6,"No","Known","Town",845,68.2,60,0.25,44,0.9,1.7,24.7,5.3,22,1,1,667,30,32,1
9,"No","Known","Suburban",100,51.4,50,0.99,0,0,0.7,1.3,0,22,1,1,665,58,44,1
9,"No","Known","Other",1708,98.5,95,0,40,2.5,24,40.3,2.7,22,2,2,251,42,44,1
0,"No","Unknown","Other",295,41.6,40,0.74,6,0,1.3,15.7,0.7,24,1,1,135,42,44,1
6,"No","Known","Other",33,30,30,0,0,0,0.3,9.3,0,24,1,1,728,50,64,1
7,"No","Known","Other",512,59.7,50,5.2,15,0,12,29.3,14,24,1,1,728,52,44,1
8,"No","Known","Suburban",2042,150,60,1.24,288,0,16,51.3,3.3,22,2,2,65,56,32,1
7,"No","Known","Suburban",104,52.4,50,2.48,0,2.1,0.3,4.3,0,26,1,1,774,38,44,1
9,"No","Unknown","Other",477,40.7,40,0.74,0,0,10,3.3,1.7,28,1,1,183,30,44,1
5,"No","Unknown","Other",440,63.2,41,0.5,69,3.1,2.7,5,0,24,1,1,3,26,44,1
9,"No","Known","Other",16,17.4,17,0,0,0,0.7,2.7,0,22,2,1,666,52,44,1
6,"No","Known","Other",835,79.3,10,1.98,261,1.7,2.3,64.7,0,22,2,2,666,48,24,1
3,"Yes","Known","Other",229,30.1,30,0,0,0,1.7,16.7,0.3,24,1,1,728,44,40,1
6,"No","Known","Other",69,33.2,30,0,0,0,0,5,0,28,4,3,155,58,54,1
5,"No","Unknown","Other",330,78.1,60,0.5,0,0.8,8.3,28.7,0.7,22,2,2,105,40,44,1
0,"No","Unknown","Town",254,64.3,30,2.97,90,0,2,10.3,0,24,1,1,508,42,44,1
0,"No","Unknown","Other",279,61.2,70,0.74,0,0.5,2.7,10.7,0,26,2,1,773,46,44,1
0,"No","Unknown","Other",740,115,45,2.97,118,35.2,16,23.7,0,22,1,1,234,42,44,1
3,"No","Known","Rural",50,45,45,0,0,0,1.7,3.7,0,24,2,2,727,38,44,1
5,"No","Unknown","Suburban",216,50.3,50,0.25,0,0,8.3,15.3,2,28,1,1,204,30,44,1
6,"No","Known","Town",701,97.8,50,1.73,154,0,2,44.3,0.3,26,1,1,773,46,44,1
0,"No","Unknown","Suburban",204,62.8,30,0.5,78,3,8.3,14.7,0,22,1,1,665,42,44,1
6,"Yes","Known","Other",49,23.6,23,0,0,0,4.7,19,0.7,26,1,1,773,32,44,1
3,"No","Known","Other",3,38.2,45,0,0,0,1.3,0,0,26,1,1,205,26,44,1
7,"No","Known","Other",294,34.2,34,0,1,0,20.3,0,4.3,26,3,3,773,30,50,1
0,"No","Unknown","Other",873,160,70,6.68,234,0,3.7,45.7,0,28,3,2,606,42,44,1
7,"No","Known","Suburban",1253,76.6,60,1.98,71,0,18.7,43.3,0,28,1,1,834,40,36,1
3,"No","Known","Other",532,73.9,80,0,0,0,6,40.7,0,22,2,2,661,32,44,1
9,"Yes","Known","Suburban",103,35.5,15,0.25,65,0.2,2.3,11,0,26,1,1,773,42,44,1
2,"No","Known","Other",102,29.1,27,0,7,0,3,11,0.3,28,1,1,833,50,44,1
7,"No","Unknown","Rural",360,28.8,50,0,0,0.1,2,27.3,1.7,26,2,1,503,18,44,1
5,"Yes","Known","Other",34,30,30,0,0,0,0,1.7,0,24,1,1,726,30,32,1
4,"No","Known","Suburban",254,58.2,55,0,0,0,5,1.3,0,24,2,2,726,30,28,1
7,"No","Known","Suburban",460,15,10,1.24,0,1.1,2,48.3,0,24,2,2,246,50,50,1
4,"No","Known","Suburban",1506,86,60,0,50,4.1,6,115,0.7,22,1,1,21,54,44,1
6,"No","Known","Other",382,75.4,30,0,92,0,0,0,0,26,1,1,103,56,56,1
9,"No","Known","Other",455,58.9,50,0.74,16,0,12.7,20.7,0.3,26,1,1,772,32,32,1
8,"Yes","Known","Town",531,72.8,30,2.23,145,0.1,1.7,25.3,0.3,22,1,1,664,42,36,1
0,"No","Unknown","Other",1150,96.5,41,1.98,147,0,4,64,4,24,1,1,325,42,44,1
5,"Yes","Known","Town",59,30.1,30,0,0,0.2,1.3,9.7,0,28,1,1,833,32,28,1
0,"No","Unknown","Suburban",624,37.2,45,0,6,0,14.3,11.3,6.3,28,2,2,833,42,44,1
1,"Yes","Known","Other",1144,91.4,47,1.24,169,0,35,185,1.3,24,3,3,586,28,26,1
2,"No","Known","Other",817,75.8,50,0.25,84,0,3.3,51.3,1.3,22,1,1,576,30,44,1
9,"No","Unknown","Suburban",214,38.5,35,0.25,0,0,4.3,15.3,0.3,24,2,2,726,44,44,1
0,"No","Unknown","Suburban",412,43.8,45,0.5,24,0,9.3,35.3,0,28,1,1,833,42,44,1
0,"No","Unknown","Other",4,7.82,5,0,1,2.1,0.3,0.3,0,24,1,1,561,42,44,1
0,"No","Unknown","Other",1139,102,45,0.74,167,0.1,10,49,0.7,26,1,1,241,38,44,1
5,"No","Known","Other",272,50.4,15,0,74,0,3.3,22.3,11,24,1,1,230,58,24,1
9,"Yes","Known","Suburban",1004,208,70,3.46,148,0,1.7,11,1.3,26,1,1,57,54,48,1
6,"Yes","Known","Other",30,28.3,25,0,0,0,0.3,10,0,28,1,1,832,30,44,1
3,"No","Unknown","Suburban",196,68.5,64,4.46,0,0,4.7,8.7,0,24,3,2,725,28,44,1
6,"Yes","Known","Suburban",548,71,70,0,0,1,0.3,39,0,26,1,1,419,38,34,1
0,"No","Unknown","Other",233,52,52,0,0,0,2,15.3,1,24,2,2,139,42,44,1
6,"Yes","Known","Other",339,41.2,30,0.74,30,0,2.7,34.3,0,26,1,1,229,32,38,1
5,"No","Known","Other",348,66.8,50,3.71,43,0.1,2.7,8,0,28,2,2,291,38,44,1
6,"Yes","Known","Other",210,30.5,30,0,0,0,1.3,11,0.3,24,1,1,1,32,28,1
6,"No","Known","Suburban",379,47.3,30,0,50,0,4,20.7,0,26,1,1,770,28,62,1
2,"No","Known","Suburban",643,92.8,50,0,122,0,3,18,0,26,1,1,770,24,24,1
3,"No","Known","Other",227,67,63,0,0,0,2.3,41,0,24,1,1,724,42,44,1
0,"No","Unknown","Town",917,44.7,45,1.49,88,0,19.7,154,3,28,3,2,403,42,44,1
6,"No","Known","Other",8,40,40,0,0,0,1.7,0.3,0,24,1,1,723,40,44,1
9,"No","Known","Other",100,39.1,40,0.74,0,0.6,2,0.3,0,22,1,1,11,70,44,1
6,"No","Known","Suburban",84,30.5,40,0.5,0,0,1,8.3,0,26,2,2,769,22,20,1
0,"No","Unknown","Other",181,50.5,30,0,62,0,1.3,6.7,0,22,1,1,661,42,44,1
0,"No","Unknown","Suburban",38,10,10,0,0,0,0.7,2,0,24,3,2,87,42,44,1
1,"No","Known","Other",901,79.5,75,1.24,0,0,4,41,4.7,28,1,1,130,28,56,1
9,"Yes","Known","Suburban",281,52.2,60,1.49,0,0.7,0.7,14.7,1.3,24,2,2,723,42,44,1
6,"Yes","Known","Town",193,39.6,30,0,28,0,2,14,0.3,26,2,1,623,34,32,1
6,"No","Known","Suburban",10,30.3,40,0,0,0.3,0,2.7,0,26,3,2,272,58,62,1
6,"Yes","Known","Other",206,29.8,30,0,0,0,3.7,8.3,0,24,2,1,255,52,48,1
0,"No","Unknown","Other",189,57.1,50,0,0,8.2,0,21.3,0.3,22,1,1,321,42,44,1
5,"No","Unknown","Other",1378,94.6,95,9.4,0,0.2,18,72.7,2,24,2,1,68,42,44,1
7,"No","Known","Other",181,32.8,32,0,0,0,2.7,7.7,0,22,2,2,660,46,42,1
0,"No","Known","Other",1404,52.7,96,1.73,0,0,28.7,51,0.3,28,1,1,356,42,44,1
9,"No","Known","Other",408,49.7,25,0.5,38,0.1,1.3,21.7,0,28,1,1,829,58,56,1
6,"No","Unknown","Other",16,40.4,42,0,0,0,0,1.7,0,26,2,2,503,36,44,1
6,"No","Known","Other",53,35.7,35,0,0,0,1.3,6,0,24,1,1,722,44,44,1
4,"Yes","Known","Other",753,119,50,0,192,4.7,14.7,38.7,0,26,1,1,768,80,78,1
7,"No","Known","Other",402,55.7,50,0,4,0,5,16,0.3,22,1,1,392,26,44,1
5,"Yes","Known","Other",315,63.6,35,0,71,0,2,37.3,0,26,1,1,87,44,26,1
9,"No","Known","Other",254,71.2,85,0,0,0,3.7,6,0.7,24,3,2,449,54,52,1
0,"No","Unknown","Other",38,27,30,0,0,0,3.3,10,0,26,1,1,768,42,44,1
7,"No","Known","Other",173,78.4,50,0,0,27.9,1.7,11.7,0,22,1,1,653,44,58,1
9,"Yes","Known","Other",307,31.8,30,0,5,0,3.3,10,1,24,2,2,721,36,42,1
4,"Yes","Known","Other",347,57.6,38,0,37,0,3.7,7.3,0,26,1,1,153,50,48,1
4,"No","Known","Suburban",267,58.2,59,0,0,0,4.3,19,0.3,24,2,2,227,30,28,1
9,"No","Known","Other",38,32.8,32,0,0,0,3.3,0.3,0,22,2,2,659,50,44,1
0,"No","Unknown","Other",959,82.6,75,3.22,15,0,2.7,22,1.7,22,2,2,659,42,44,1
0,"No","Unknown","Suburban",853,89.6,50,2.97,75,0,5,26.7,0,22,1,1,364,42,44,1
6,"No","Known","Other",58,30,40,0,0,0,2,7.7,0.7,24,3,2,89,42,44,1
7,"Yes","Known","Suburban",127,34.3,30,2.23,0,1.1,2.3,56.7,0,22,1,1,658,36,36,1
1,"No","Known","Other",421,35.1,35,0,0,0,9.3,19.7,0,28,1,1,827,42,44,1
6,"No","Known","Town",716,20.9,10,7.92,0,2.9,4.7,19.7,0,26,2,2,167,54,52,1
7,"Yes","Known","Suburban",331,88.3,42,1.73,163,0,6.3,26.3,0,28,2,2,827,54,52,1
6,"Yes","Known","Other",452,37.5,35,0,0,0,9.7,74,0,24,1,1,720,56,44,1
8,"No","Unknown","Suburban",428,55.3,58,0.25,0,0,3.7,15.3,0.3,26,1,1,765,30,44,1
5,"No","Known","Rural",34,30.5,30,0,0,0.5,0.3,3,0,26,1,1,765,46,46,1
5,"No","Known","Other",508,68.1,50,0.25,101,0,7.7,12,0,26,1,1,765,34,30,1
6,"No","Known","Other",205,50.1,50,0,0,0,1,7.7,0,26,1,1,765,42,44,1
9,"No","Known","Suburban",64,35.3,35,0,0,0,1.7,3,0,22,1,1,657,54,44,1
6,"No","Known","Other",162,33.3,30,0,10,0,1.3,10,0,24,1,1,719,46,50,1
9,"No","Known","Other",360,35.8,35,0,0,0,11,17.3,0,22,1,1,657,42,44,1
0,"No","Unknown","Suburban",394,38.8,35,0,12,0,9.3,47.7,2,24,2,1,719,42,44,1
6,"No","Known","Other",4,14.2,15,0,0,0,0,2,0,28,1,1,826,50,36,1
6,"No","Known","Other",159,30,30,0,0,0,0.7,3.3,0.7,24,1,1,500,44,42,1
6,"No","Known","Suburban",77,50,50,0,0,0,0.7,6.3,0.7,24,1,1,718,44,40,1
0,"No","Unknown","Other",1204,168,79,0.25,136,34.8,1.7,4,0,22,1,1,88,42,44,1
1,"No","Known","Rural",403,50,50,0,0,0,6.7,22.7,0,26,1,1,459,48,54,1
9,"No","Known","Other",442,35.9,35,0.25,0,0,12.3,9.3,1,22,1,1,656,28,60,1
0,"No","Unknown","Other",1703,289,83,14.6,767,1.8,18.7,64,0.7,22,1,1,656,42,44,1
0,"No","Unknown","Other",382,33.2,30,0.99,6,0,7.7,27.7,4.3,22,1,1,567,42,44,1
0,"No","Unknown","Town",1117,109,44,0.5,180,0,8.3,16.7,0,26,1,1,460,42,44,1
8,"Yes","Known","Other",28,17,17,0,0,0,0,0.7,0,24,1,1,718,48,44,1
0,"No","Unknown","Suburban",586,37.1,45,0.74,3,0,1.3,15.7,3,22,1,1,656,24,44,1
6,"No","Known","Town",54,30.7,30,0.74,0,0,0.3,1.3,0,24,1,1,604,70,62,1
7,"No","Known","Other",101,36.2,35,0.25,0,0,11.3,7.3,0,22,1,1,655,40,44,1
4,"No","Known","Other",1492,104,110,0.25,0,2.4,10.7,39,0,22,1,1,353,24,44,1
0,"No","Unknown","Other",232,10.1,10,0,0,0,2.3,18.3,0,22,2,2,654,42,44,1
4,"No","Known","Town",63,60,70,0,0,0,1.3,8.3,0,26,2,2,763,44,62,1
7,"No","Known","Suburban",302,72,75,0,0,0,2,8.3,0,22,1,1,655,44,44,1
3,"Yes","Known","Other",1366,169,75,0,370,0,4.7,17.7,0,22,1,1,312,58,34,1
6,"No","Known","Other",769,60.5,60,3.46,13,0,6.3,75.3,5.7,24,3,3,26,34,34,1
0,"No","Unknown","Suburban",632,63.3,70,0.99,5,0.5,13.7,37,0.7,26,1,1,428,42,44,1
7,"Yes","Known","Suburban",464,50.8,50,0,0,0,3,14,0,22,2,2,654,40,72,1
9,"Yes","Known","Other",74,32.5,15,0,56,0,2.7,3.7,0.3,22,1,1,654,40,42,1
0,"No","Unknown","Suburban",597,91.5,35,0.25,118,0,12.7,53,4.7,28,2,1,822,42,44,1
3,"Yes","Known","Town",150,43.7,30,0,30,0,1.7,5.3,0,21,1,1,653,36,36,1
0,"No","Unknown","Suburban",976,74.2,60,0.5,44,0,7,30,3.3,21,1,1,653,42,44,1
9,"Yes","Known","Other",66,53.3,50,0,0,0,0,3,0,28,1,1,425,40,40,1
4,"No","Known","Suburban",706,92.1,60,0.74,92,0,0,0,0,21,2,1,300,34,44,1
0,"No","Unknown","Other",1535,73.5,50,5.94,112,0.2,22.7,74.3,31,28,1,1,64,42,44,1
1,"No","Unknown","Other",220,35.3,35,0,0,0,6.3,27,0,21,1,1,652,42,44,1
6,"No","Known","Other",3,14.2,15,0,0,0,0,0,0,25,1,1,760,42,44,1
0,"No","Unknown","Other",329,50.1,30,0,5,0,6.3,53.7,3,21,2,2,91,42,44,1
0,"No","Unknown","Suburban",991,36.8,32,1.98,17,0.7,45.7,5.3,7.3,27,2,1,557,42,44,1
0,"No","Unknown","Other",1074,87.5,60,0,92,0,12.3,60.7,0,25,1,1,360,42,44,1
8,"No","Known","Other",1323,139,105,4.21,114,0,14,22.3,5,27,1,1,362,40,44,1
9,"No","Known","Suburban",784,69.9,70,0,31,0,3.3,98.7,9.3,21,2,2,652,50,44,1
0,"No","Unknown","Other",410,23.7,10,0.5,0,5.1,27.3,20.3,0,27,2,2,184,42,44,1
6,"No","Known","Suburban",21,30,30,0,0,0,3,3,0,27,2,1,820,50,48,1
3,"No","Known","Other",212,26.2,34,0,0,0,2,15.7,0,25,2,1,217,38,44,1
1,"No","Known","Other",1369,65.9,60,0,53,0,19,95.3,1,27,2,2,129,26,68,1
1,"No","Known","Other",111,38,38,0,0,0,4.3,5,0,23,1,1,713,42,44,1
7,"No","Unknown","Suburban",665,75.7,75,0,0,0,4.7,46.7,0,21,1,1,314,34,44,1
9,"Yes","Known","Suburban",110,34,30,0.25,0,0,0.7,3.3,0,21,3,2,651,48,48,1
6,"No","Known","Other",1015,152,60,2.23,333,2.2,5.7,46.3,1,23,1,1,712,36,44,1
0,"No","Unknown","Town",107,35.4,30,0,13,0.9,0,25.7,0,25,1,1,610,42,44,1
6,"No","Known","Other",218,55,45,0,0,0,0,4.7,0,25,1,1,272,42,44,1
7,"No","Known","Suburban",621,67.5,50,0.25,54,0.5,4.3,15.3,0.3,21,1,1,467,28,44,1
9,"Yes","Known","Suburban",83,10.2,10,0.25,0,0,4.7,1,0,23,3,2,712,38,36,1
8,"No","Known","Suburban",154,8.75,45,0.99,0,0,3.3,41.7,2,27,1,1,819,30,44,1
7,"Yes","Known","Other",273,40.6,40,0,0,0,7.7,36,0.3,18,1,1,558,38,44,1
9,"No","Known","Suburban",189,53.5,30,0.5,65,0,1.7,3.7,0.3,21,1,1,650,54,54,1
0,"No","Unknown","Other",2856,215,220,4.95,0,0,9.3,87.3,2.7,27,2,2,194,42,44,1
3,"No","Known","Other",436,53.1,50,0,2,2.6,2,20.3,0,27,1,1,819,44,44,1
0,"No","Unknown","Other",236,41.3,35,1.24,0,0,7.3,29.7,0,23,1,1,711,26,44,1
1,"No","Unknown","Other",200,17.8,22,0,0,0.7,6.7,24.3,2.7,25,1,1,43,22,44,1
3,"No","Known","Other",1212,138,75,1.73,243,0.1,4,60.3,0,25,1,1,58,44,74,1
7,"Yes","Known","Suburban",159,33,15,0.25,81,0,1.7,16,0,21,1,1,649,36,34,1
9,"No","Known","Suburban",376,49.2,40,0.25,46,2.2,0,0,0,21,1,1,334,50,50,1
9,"Yes","Known","Suburban",519,38.2,45,0,0,0,4,23,2.3,23,1,1,353,48,46,1
1,"No","Known","Suburban",263,33.6,30,0.25,0,3.4,0.7,6.7,0,23,2,2,710,32,64,1
6,"Yes","Known","Town",184,36,30,0.74,15,0,3.3,7,0,25,1,1,204,30,34,1
2,"No","Known","Other",2054,118,75,0,120,0,24.3,102,4.3,21,1,1,120,34,44,1
1,"No","Known","Suburban",54,34.5,30,0.5,0,3.7,0.7,28.3,0,21,1,1,648,32,44,1
5,"No","Unknown","Other",628,77.4,22,0.25,147,0,6.3,51,0,23,1,1,710,44,42,1
0,"No","Unknown","Other",636,50.7,60,0.74,0,0,4.3,52.3,1.3,27,1,1,281,42,44,1
0,"No","Unknown","Other",528,58,60,0.74,14,0,0,0,0,21,1,1,283,42,44,1
6,"No","Known","Suburban",95,30.3,30,0,0,0,1.3,3.7,0.3,21,1,1,172,32,32,1
5,"Yes","Known","Other",311,34,30,0,2,0,2.7,21.3,3.3,23,1,1,709,34,38,1
2,"No","Unknown","Town",746,60.5,70,0,0,0,5.7,10,1.3,21,2,2,269,52,52,1
7,"No","Unknown","Other",170,43.6,30,0,43,0,10.3,21.3,0,23,1,1,709,24,44,1
8,"No","Known","Suburban",321,77.7,75,0.74,3,0.7,3,10.3,1.7,23,1,1,692,40,44,1
6,"Yes","Known","Town",476,45.7,35,2.48,17,0,0,0,0,25,1,1,703,46,44,1
6,"No","Unknown","Other",569,58.1,19,0.5,10,0,13.3,49.7,0.3,21,1,1,429,42,44,1
7,"No","Known","Suburban",565,65.6,60,0.25,0,2.1,6.7,43,0,25,1,1,220,32,44,1
0,"No","Unknown","Other",1848,121,95,0,120,0.5,13.3,39,2,23,1,1,709,42,44,1
5,"No","Unknown","Other",346,119,40,0,223,0,16,12.7,0,27,1,1,815,42,44,1
6,"No","Known","Other",209,45.6,30,0,44,0,2.3,5.7,5.7,21,1,1,646,24,20,1
0,"No","Unknown","Suburban",1860,158,89,4.95,168,16.5,11.7,98,3.7,21,1,1,31,42,44,1
4,"No","Known","Suburban",595,81,60,0,94,0,7.3,22.3,5,21,3,1,264,36,44,1
6,"No","Known","Suburban",374,53.6,50,1.49,0,0.4,2.7,22.7,0,21,1,1,646,32,30,1
3,"No","Known","Other",758,117,35,0.25,141,14.6,7.3,4.3,0.3,27,1,1,154,48,46,1
4,"No","Known","Other",1321,108,75,0,54,0,11,64,10.3,25,2,1,442,58,30,1
6,"Yes","Known","Other",222,67.1,70,0.25,16,0,7.3,12,0,21,2,2,198,36,32,1
6,"Yes","Known","Town",144,35.3,30,0.25,12,0.8,1.7,5.3,0,27,1,1,814,36,28,1
5,"No","Known","Rural",20,30,30,0,0,0,0,8,0,25,1,1,496,26,44,1
9,"Yes","Known","Other",108,30.2,30,0.25,0,0,2,9,0,23,3,3,703,50,44,1
2,"Yes","Known","Suburban",340,50.7,35,0.74,17,0,0,0,0,21,1,1,71,48,22,1
9,"Yes","Known","Suburban",281,41.2,30,0,29,0,1,5.7,0.3,23,2,1,496,56,54,1
8,"No","Unknown","Other",550,66.1,60,3.22,0,12.9,15,18,0.7,27,1,1,227,42,44,1
3,"Yes","Known","Suburban",634,54.9,60,0,16,0,15,61.7,0,25,1,1,753,48,46,1
0,"No","Unknown","Town",258,22.6,22,0,0,0,4,22,6.3,27,1,1,813,42,44,1
9,"No","Known","Suburban",94,34,30,0.5,10,0,3.7,2.7,0,23,2,1,674,58,52,1
0,"No","Unknown","Other",3067,383,110,0.74,806,0,9,111,0,25,4,1,500,42,44,1
7,"No","Known","Other",383,40.2,40,0.25,0,0,6,14,1,27,1,1,813,26,28,1
9,"Yes","Known","Suburban",70,31.2,30,0,2,0.1,0.7,2.3,0,21,1,1,644,40,38,1
7,"No","Known","Suburban",1272,140,78,0,178,17.4,17,102,3.3,25,2,2,212,44,34,1
6,"No","Known","Suburban",4,22.2,20,0,0,0,0,0.7,0,21,1,1,644,32,44,1
6,"No","Known","Town",343,47.3,45,1.49,27,0,4,9.7,0,27,2,2,743,36,30,1
7,"Yes","Known","Other",71,35.6,30,0.5,0,4.9,3.3,2.7,0,21,2,1,644,32,44,1
4,"No","Known","Town",462,50,60,0,0,0,3,39.7,0,23,1,1,329,60,58,1
3,"No","Known","Other",314,70.1,70,0,0,0,1.7,8,3,23,1,1,399,54,44,1
1,"Yes","Known","Suburban",1133,175,86,2.72,227,0,5,101,5.3,27,2,2,102,32,28,1
6,"No","Known","Suburban",26,30.2,30,0.25,0,0,0,1.7,0,23,1,1,705,28,26,1
0,"No","Unknown","Suburban",435,44,45,0.5,17,0,4.7,21,0.7,23,1,1,705,42,44,1
6,"Yes","Known","Town",310,75.9,70,0.25,0,6.9,2.3,85.3,0,23,2,2,86,44,44,1
6,"Yes","Known","Suburban",6,60.2,70,0,1,0,0,2,0,23,2,2,202,38,34,1
3,"No","Known","Other",189,42.8,30,1.98,21,0,1,17.7,0,27,1,1,811,76,74,1
0,"No","Unknown","Other",786,55,45,1.73,56,0.1,8,24.7,0.7,21,2,1,110,42,44,1
6,"No","Known","Suburban",144,42.4,42,0,0,0,4.7,8.3,0.7,25,1,1,750,44,46,1
3,"Yes","Known","Suburban",516,42.4,40,0.99,4,0,5.7,30.3,0,27,1,1,218,42,44,1
4,"Yes","Known","Other",4480,225,160,15.6,396,0,32.7,529,0.3,23,2,2,89,56,56,1
6,"No","Known","Suburban",683,36.4,45,0.5,0,0,2.3,26,0,23,2,2,704,32,30,1
6,"No","Known","Other",611,65.5,55,0,23,0,10,86.3,0,21,2,1,291,42,36,1
3,"No","Known","Other",46,52,40,0.74,0,0,4,3,0.3,21,1,1,35,48,24,1
5,"No","Known","Town",546,65.5,50,0,44,2.3,2.7,11,0,27,1,1,252,42,36,1
4,"Yes","Known","Suburban",44,29,25,0,0,4,2.3,1,0,25,1,1,750,36,38,1
9,"No","Known","Other",339,104,30,0.74,198,3.3,1.7,16.7,0.7,21,1,1,641,30,22,1
6,"No","Known","Town",12,17.2,17,0,0,0,0.7,3.7,0,21,1,1,641,62,60,1
7,"No","Known","Rural",153,46.4,30,0,24,7.6,0,1.7,0,21,1,1,641,44,44,1
6,"No","Known","Other",252,61.6,70,0.25,0,10.4,5.7,6.7,0,23,2,2,703,54,62,1
0,"No","Unknown","Other",676,50.5,60,0.5,0,0,7,25.3,1.3,23,1,1,702,42,44,1
6,"No","Unknown","Rural",320,50.2,50,0.25,0,0,8.3,5.3,0,27,2,1,316,58,62,1
6,"Yes","Known","Other",73,24.3,17,0,18,0,2.3,6.3,0,21,1,1,641,46,44,1
0,"No","Unknown","Other",1,24.9,32,0,0,0,0.7,0,0,23,1,1,32,42,44,1
6,"No","Unknown","Other",86,85.5,95,0.5,0,0,0.7,6.7,0,25,2,2,749,38,38,1
