"MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn","IncomeGroup_1","IncomeGroup_2","IncomeGroup_3","IncomeGroup_4","IncomeGroup_5","IncomeGroup_6","IncomeGroup_7","IncomeGroup_8","IncomeGroup_9","ChildrenInHH_Yes","Homeownership_Unknown","PrizmCode_Rural","PrizmCode_Suburban","PrizmCode_Town"
38,28.7,30,0.25,0,0,0.7,10,0,32,1,1,972,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1610,123,27,0,235,0,13.3,58.3,0,26,4,3,14,52,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,35,45,0,0,0,1.7,6.7,0,11,1,1,305,34,44,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64,22.5,24,0.5,0,0,0,3.3,0,10,5,5,277,56,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
125,35.6,45,0,2,0,5,15,0,8,1,1,233,74,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,11.2,10,0,0,0,0,0,0,13,2,2,396,54,50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
297,30,40,0,0,0,0,0,0,12,1,1,362,46,42,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
542,45.1,50,0.25,92,0,0,0,0,11,1,1,249,54,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
311,62.8,30,0.25,22,2.1,2.7,15,0,23,1,1,477,30,38,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1054,163,31,3.22,360,0.1,10.3,44.7,0,49,2,1,11,46,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1186,100,85,16.8,13,0,13,69.3,8,7,1,1,190,28,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
172,18.5,10,0,7,0.6,4,25,4.3,39,7,5,335,46,36,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
150,32.6,35,0,0,0.2,2.3,5,1.3,7,1,1,185,42,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,95,105,0,0,0,1,2,0.3,9,2,2,259,34,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
426,40.8,45,0,14,0,1.3,12.7,0.3,29,2,2,258,26,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920,54.7,70,1.24,8,0,15.7,35.3,0,18,1,1,212,34,44,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
53,30.3,30,0,0,0,0.3,2.3,0,13,2,1,385,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,49.2,65,0,2,0,0.7,1,0.7,10,2,1,284,28,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1008,62.7,63,0,0,0,14.7,28,0,7,2,1,111,30,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
189,52.1,30,0.5,52,0,6.3,1.3,0.7,23,2,2,700,46,44,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
101,35.1,45,0,0,0.1,0.3,11,0.3,8,1,1,223,42,42,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
55,50.4,60,0,0,0,0.3,3.3,0,24,2,2,719,46,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,35.3,45,0,0,0,0,6.7,0,7,1,1,227,66,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390,54,10,0.74,98,0,2,60,0,19,2,2,572,34,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
380,35,45,0,0,0,5,11.3,1.3,11,2,2,308,40,38,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
868,72.9,70,0.25,54,0,4.3,23.7,3,12,1,1,350,38,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
121,42.6,0,0.25,121,0,1,6,0,59,1,1,1782,40,38,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
40,30,30,0,0,0,0.7,2.7,0,27,1,1,798,30,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486,35,45,0,0,0,2.7,10.3,0.7,8,1,1,248,22,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
124,31.4,34,0,0,0.2,0.7,5.3,0,11,1,1,325,46,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
647,50.4,45,0,44,0,4.7,14,0.3,14,1,1,423,50,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
108,54.1,50,0.74,0,0,2.3,6.3,0,14,1,1,440,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,37,45,1.73,0,0,5,24.3,0.3,11,1,1,335,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
781,75.6,75,0.5,0,0,21.7,30.3,0,24,1,1,742,36,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20,20.1,30,0,0,0.1,0,0,0,15,2,2,443,40,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
260,33.9,30,0,9,0.8,1,11.7,1,23,1,1,679,32,30,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
354,50,60,0,0,0,11,19,0,20,1,1,577,32,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
378,61,40,0,88,0,6,22.3,2.3,6,1,1,195,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,70,80,0,0,0,0,0,0,14,2,2,403,60,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
646,60.6,43,0,48,0.6,4.3,22.7,0,11,2,1,77,56,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1159,67.6,60,0,66,0,16,90.3,1.3,18,1,1,350,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,10.5,10,0.5,0,0,0.7,5.3,0,11,3,3,302,58,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
710,130,42,0,184,0,10.3,68,11.3,7,2,1,187,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
986,77,50,0,77,0,7.3,45,5,19,2,1,298,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,11.7,10,0,5,0,0.7,3,0,7,2,2,223,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
880,50.5,60,0,2,0,9,55.7,2.7,24,1,1,278,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
638,67.8,45,0.5,84,2.7,3.3,24.7,0,11,1,1,314,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,61.2,71,0.74,0,0,0,4.3,1.7,27,2,2,666,54,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,35.2,45,0.25,0,0,0.7,14,0,20,1,1,599,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1479,40.3,55,0,0,0,39.7,7,0,7,1,1,207,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
124,32.6,40,0.25,0,0,1.7,3.3,0,10,2,2,309,38,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
365,85.2,30,7.67,135,0.4,4.3,47,0.7,25,1,1,381,50,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268,38.8,40,0.74,9,0.5,4,33.7,2.7,7,2,2,208,44,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
543,77.4,75,2.23,0,0,9.3,66.7,0,35,1,1,-3,54,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
998,61.7,60,0.25,68,0,12,31.7,0.3,13,1,1,64,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
377,36.8,41,0.5,0,0,1.3,36,5.3,30,3,1,145,42,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
310,14,10,0,0,0,2,33.7,0.3,8,3,3,241,30,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
634,78.7,50,0.25,71,0,2,117,17,28,1,1,306,50,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1494,236,70,2.23,650,0.5,5.3,61,0.3,47,2,2,147,34,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2037,87.1,92,0.25,2,0,12.3,161,30.7,12,1,1,115,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,33.3,30,0,0,3.2,2.3,14.7,0,23,1,1,631,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
387,35.2,45,0.25,0,0,10.3,35.3,3.3,25,1,1,363,42,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
576,41.3,45,1.24,10,0,2.7,15,7.7,24,2,2,296,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,31.2,40,0.25,0,0,2.7,34,3,12,1,1,365,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,10.8,10,0,2,0.1,0,0,0,13,2,2,366,38,44,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
208,32.7,30,0,8,0,8,18,3.7,19,1,1,565,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
265,37.9,40,0.25,18,0,1,4.3,3.3,13,1,1,374,32,64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
984,46.6,47,0,6,0,13.3,55,13,8,1,1,135,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,29.3,40,0,0,0.2,0,0,0,9,1,1,286,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
728,86.8,95,1.73,0,0.1,1.3,28.3,0,38,1,1,337,36,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,30.5,30,0.5,0,0,6,9,0,23,1,1,684,36,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,40.7,40,0,1,0,0.3,4.3,0,12,1,1,376,74,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,51.5,60,0.74,2,0,1.7,3.3,0.7,19,4,2,558,46,46,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
22,27.3,20,0,10,0,1,4,0,32,1,1,986,76,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,82.2,25,0,134,1.4,0.7,7,3.3,9,1,1,276,42,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,54.4,50,0.5,0,0.1,3,12.3,0,16,1,1,464,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
98,31,30,0,2,1,0,8,0,28,1,1,274,38,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
609,59.2,50,2.48,0,0,6.3,46,2,17,1,1,370,54,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
473,77.9,53,0.25,6,0,0,0,0,8,1,1,234,42,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
288,35.1,40,0.25,14,0.1,0,0,0,13,1,1,370,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1420,159,79,1.73,184,4.1,22.7,131,5,13,4,2,368,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,54,70,0,0,0,0,10,10,7,2,2,205,52,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
261,39.4,30,0,0,0.4,4,0.7,0,10,1,1,126,42,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66,55.2,52,0,0,0,1,0,0,31,1,1,578,48,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
404,50.9,55,0,3,0,4.3,10,1.7,7,1,1,184,42,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
797,110,60,2.48,145,0,19.3,23.3,0,27,1,1,173,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
666,35,45,0,0,0,1.7,37,0.7,15,1,1,57,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
352,35.5,40,0.25,15,0,2.3,16.3,0.7,28,2,2,861,34,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
568,91.2,120,0,25,0,6,10,0.3,6,2,2,181,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,15.3,15,0,0,0,0,1.7,0.3,25,1,1,758,24,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
415,48.9,45,0,57,0,7.7,82.7,0,9,1,1,247,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
465,62.7,30,0.99,55,3.4,8,4.3,0.3,12,1,1,49,48,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1220,61,70,1.24,14,0,33,89,3.3,11,1,1,308,52,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,16.7,10,0,22,0,1.7,17,0,13,2,2,380,46,42,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
718,32.6,30,0,4,0,8.3,9.3,3.7,15,1,1,464,40,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1453,54,60,0,0,0,18.7,117,9,21,1,1,209,26,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,20.2,20,0,0,0,0,0,0,19,1,1,581,38,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
590,33.9,50,0.25,0,0,4,58.3,12,12,1,1,373,54,52,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
28,10.5,10,0,0,0,1.3,0.3,0,29,1,1,872,32,36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2644,207,52,0.5,411,0,7.7,85,3,12,2,2,34,46,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,86.4,95,0,0,0.6,0,4.3,0,29,2,2,871,38,38,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
866,201,19,2.97,478,0,4.7,47.7,0,12,2,1,216,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1832,74,50,0.25,84,0,0,0,0,7,2,1,169,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
932,73.7,60,0.25,66,0,8.3,87.3,1,21,1,1,653,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
908,65.8,60,5.69,34,0,8.3,38.3,0,12,1,1,341,32,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
488,59.6,50,0,0,5.6,0,0,0,35,1,1,228,40,38,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
390,17.3,10,0,12,2.5,2.3,14.3,1.3,14,2,2,412,26,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1758,99.7,70,3.22,106,0,6.3,155,29.3,12,1,1,110,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
211,30,37,0.25,0,0,2.3,7.7,1.7,13,2,1,236,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
178,41.5,45,0.25,9,0,1.7,7.7,0,6,1,1,189,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,13.2,10,0,0,0,0,5.3,0,17,2,2,501,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,10.1,10,0,0,0,0,0.3,0,23,2,2,140,52,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,50,60,0,0,0,0,2,0,12,2,2,363,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1597,53.6,50,0.74,57,0,8.7,304,3.7,7,1,1,196,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1698,111,75,0,143,0,6.3,85,6,33,2,1,383,50,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
665,74.1,45,1.49,77,1.9,11,36.3,0,24,2,2,79,58,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
74,30.3,40,0.25,0,0,0.3,3,0.7,9,1,1,281,48,52,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
381,54.3,50,1.73,7,0.1,1.7,11,0.3,14,1,1,310,46,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,16.7,15,0,8,0,0.3,0.3,0,25,2,2,1,52,50,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1365,122,45,3.96,232,1.8,16.7,108,3.3,13,1,1,33,36,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
706,86.4,45,0,102,1,6,51.7,11.7,15,1,1,14,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287,30,40,0,0,0,1.7,27.7,0,14,1,1,420,62,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,30.3,30,0,0,0,2.3,6,0,33,1,1,984,38,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
309,62.8,60,0.5,0,1,1.7,20.7,0,16,1,1,489,46,36,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
742,132,63,1.49,208,0,0,0,0,9,2,2,282,30,38,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2218,288,44,0.5,627,0,19.3,232,1,6,1,1,185,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,11.5,10,0,11,0.6,0.7,12.3,0,10,2,2,296,42,42,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
235,26.8,10,0,66,0,0,0,0,9,3,3,281,48,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,26.9,17,0,13,0,0,2,0,22,2,2,503,84,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,29.5,10,0,65,0,1,26.7,0,8,2,2,257,48,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1341,104,85,14.1,47,0,0,0,0,26,1,1,205,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
452,50.1,50,0,0,0,2,17,1.3,25,1,1,52,66,60,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
584,60,62,0.25,14,0,7,22.3,4.3,17,1,1,200,42,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
359,50.2,50,0.25,0,0,1.7,12.3,0,23,1,1,696,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
308,40.3,50,0,1,0,1,75.3,0,13,2,2,383,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,18.1,17,0,3,0,0,3.3,0,34,1,1,1004,74,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,28.7,30,0,0,0,2.3,3,0,40,1,1,122,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
511,87.7,70,3.96,0,33.7,12,50,1.3,7,1,1,223,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
468,50.6,60,0.5,0,0,2.3,14.7,0.3,10,1,1,289,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
263,35.1,45,0,0,0,14,32.7,0.3,6,3,3,191,40,36,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
110,60.5,70,0,0,0,4.3,25,0.3,26,3,3,383,58,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
888,80.6,60,2.23,93,0,17,60.7,0.3,12,1,1,369,32,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
208,50.2,70,0.25,0,0,1,2.7,0.7,18,1,1,207,26,44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
245,51.7,50,1.24,0,0,1.3,5.3,0,17,1,1,503,36,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,35.1,45,0,0,0,2.7,2.3,0,11,1,1,307,26,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,60,70,0,0,0,0,0,0,12,2,2,349,46,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
89,37.2,45,0.99,0,0,2.7,5.7,0.7,30,1,1,269,30,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310,47.6,49,0.5,0,0,0.7,11,1.3,17,2,1,509,28,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1066,86.1,30,0.25,158,0,25,12,16.3,15,1,1,448,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
742,85.6,60,0.99,113,0.7,8,44,3,8,1,1,248,28,30,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
834,40.7,45,0.25,4,0,15.3,22.3,6.7,7,1,1,204,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
809,151,60,1.49,298,0,8.3,32.7,2.3,45,2,1,410,48,42,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1062,34,20,0.25,5,0.3,8.3,29,0,35,4,4,149,50,48,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,12.4,12,0,0,0,0,0,0,16,1,1,459,34,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,32.5,32,0,0,0,0.7,10,0.3,18,2,2,542,48,36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1766,136,85,6.19,224,0.2,6,100,8.7,12,1,1,50,46,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
160,36.5,30,0.25,16,0.4,2.7,5,0,25,1,1,745,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
807,20.6,10,2.23,32,0.3,5.3,19.7,0,25,2,2,65,58,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
129,29.3,30,0,2,0,4,3.3,0,18,2,1,533,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
148,31.6,30,0,0,1.3,1.3,6.7,0,19,1,1,582,44,42,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
255,40.3,45,1.49,10,0,7,22,7,8,1,1,237,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,33,32,0.25,0,0,3.7,0.3,0,15,2,2,452,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
694,38.3,45,0,10,0,5.7,48,0,14,1,1,400,24,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30,30,30,0,0,0,0,0.7,0,35,1,1,1060,62,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
445,32.7,40,2.23,1,0,34.3,52,12,15,1,1,69,40,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
207,30,40,0,0,0,5,16,0.3,14,1,1,387,58,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
122,30.7,30,0.74,0,0,0.7,2,0,28,2,2,846,36,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,33.5,30,0,0,0,1.7,13.7,0,19,1,1,570,56,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
767,111,75,7.42,0,0,8,23.3,0.3,48,1,1,664,60,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
376,37.6,45,0,6,0.2,2.7,13.3,0.3,31,1,1,180,50,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
333,31,40,0.99,0,0,5.3,22,2.7,33,1,1,401,30,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,41.3,45,0.74,0,1.4,3,32.7,1.7,11,2,2,315,42,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
769,134,61,0.25,214,0.2,8.7,57,0,27,1,1,105,36,48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
359,50,60,0,0,0,3.7,24,0,24,1,1,357,30,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,32,30,0,5,0,0,2,1,15,1,1,452,30,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1138,117,68,1.49,122,3.1,10,91.3,0,17,1,1,503,42,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
724,61.3,55,0,5,1.5,3,26,0,39,4,2,1186,32,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,82.6,85,0.74,7,0,13.3,53.7,2.7,10,1,1,301,44,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,40.2,50,0.25,0,0,3.3,16.7,0.7,33,1,1,190,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
889,90.3,52,0.5,104,0,14.3,50.3,7,18,1,1,11,42,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,17,17,0,0,0,0,0.3,0,38,1,1,1160,58,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
681,60.8,40,1.24,54,0,9.7,11.3,0,27,1,1,800,44,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325,49,45,0.99,26,0.5,2.7,16,0,11,1,1,319,24,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1438,92,95,0.74,11,0,16.3,51,1,21,2,2,344,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,71.1,22,0,96,12.5,3,23,0.3,23,1,1,525,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174,21.5,10,1.73,26,0,3.3,18.7,0.3,19,2,2,563,42,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
690,74.6,77,0.99,0,1.1,12,61.7,2,28,1,1,524,52,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9,17,17,0,0,0,0,11.3,0,22,1,1,659,38,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
296,62,50,3.46,12,1.8,0,0,0,25,1,1,435,32,32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
204,44.3,48,0,14,0,5.7,3.3,0,29,1,1,857,30,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
255,50.3,50,0,0,0.3,2.7,11.3,0,30,1,1,907,56,50,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
877,55.8,41,0,26,2.2,8,84.7,8.7,23,1,1,184,26,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,59.5,60,0,0,9.5,5,25,0,16,3,3,217,58,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,75.1,70,0.25,43,0,3.7,9.7,1,7,3,3,219,42,18,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1350,89.6,49,2.72,157,0.1,8.3,56.3,2.3,18,1,1,519,52,36,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
375,69,30,0,97,2.4,5,1,0,19,4,4,364,44,42,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
758,67.5,52,3.71,40,0,31.3,68,3,7,1,1,104,26,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1412,40.5,50,0.5,0,0,7.7,39,3,8,1,1,229,58,52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
350,55.3,30,1.49,67,0,1.3,19.3,0,26,3,1,532,42,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
833,69.9,70,5.94,0,0,2.3,20.7,0,9,1,1,66,28,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
801,60.6,63,0,19,0,19.7,134,3,11,1,1,306,68,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,21.7,26,0,2,0,4,27.3,6,7,1,1,206,56,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,30.5,40,0.5,0,0,5.3,32.3,0,14,1,1,298,46,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108,35,45,0,0,0,1.3,2,0,13,2,2,381,56,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
874,114,95,8.41,70,2.8,31.7,95.3,0,21,3,3,625,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,57,65,1.73,0,0.3,6.7,36.3,1.7,14,1,1,79,24,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
298,41.1,45,1.73,1,0,0.7,35.3,4,9,1,1,262,26,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
